stage,case_id,substrate,exponent,method,N,median_error_m,spec_json,archive,member,raw_sha256
g5,g5__recovered29__n4p7__all__d4,recovered29,4.7,DIFF,2498,3699.19423368597,"{""D"": 10000, ""draw"": 4, ""f"": 29, ""kind"": ""fraction""}",results/archives/PAPERB_B9C_REMAINING_AUTHOR_RUN_050926.zip,PAPERB_B9C_REMAINING_AUTHOR_RUN_050926/raw/g5/g5__recovered29__n4p7__all__d4.npz,e32a3bbe23030db1b92def8b74139747b04c80b0da45b9ccc4436cf6cbf81e47
g5,g5__recovered29__n4p7__all__d4,recovered29,4.7,Min-Max,2498,4114.558023100997,"{""D"": 10000, ""draw"": 4, ""f"": 29, ""kind"": ""fraction""}",results/archives/PAPERB_B9C_REMAINING_AUTHOR_RUN_050926.zip,PAPERB_B9C_REMAINING_AUTHOR_RUN_050926/raw/g5/g5__recovered29__n4p7__all__d4.npz,e32a3bbe23030db1b92def8b74139747b04c80b0da45b9ccc4436cf6cbf81e47
g5,g5__recovered29__n4p7__top6__d4,recovered29,4.7,WCL,2498,910.0074922518237,"{""D"": 5000, ""draw"": 4, ""k"": 6, ""kind"": ""topk""}",results/archives/PAPERB_B9C_REMAINING_AUTHOR_RUN_050926.zip,PAPERB_B9C_REMAINING_AUTHOR_RUN_050926/raw/g5/g5__recovered29__n4p7__top6__d4.npz,25d6e6c5bf82cea8ce358a59f13a171615b932436336fd20acbf661f8d5ccb3f
g5,g5__recovered29__n4p7__top6__d4,recovered29,4.7,ABS,2498,899.8025349881673,"{""D"": 5000, ""draw"": 4, ""k"": 6, ""kind"": ""topk""}",results/archives/PAPERB_B9C_REMAINING_AUTHOR_RUN_050926.zip,PAPERB_B9C_REMAINING_AUTHOR_RUN_050926/raw/g5/g5__recovered29__n4p7__top6__d4.npz,25d6e6c5bf82cea8ce358a59f13a171615b932436336fd20acbf661f8d5ccb3f
g5,g5__recovered29__n4p7__top6__d4,recovered29,4.7,DIFF,2498,1094.4188696137026,"{""D"": 5000, ""draw"": 4, ""k"": 6, ""kind"": ""topk""}",results/archives/PAPERB_B9C_REMAINING_AUTHOR_RUN_050926.zip,PAPERB_B9C_REMAINING_AUTHOR_RUN_050926/raw/g5/g5__recovered29__n4p7__top6__d4.npz,25d6e6c5bf82cea8ce358a59f13a171615b932436336fd20acbf661f8d5ccb3f
g5,g5__recovered29__n4p7__top6__d4,recovered29,4.7,Min-Max,2498,877.3462737755456,"{""D"": 5000, ""draw"": 4, ""k"": 6, ""kind"": ""topk""}",results/archives/PAPERB_B9C_REMAINING_AUTHOR_RUN_050926.zip,PAPERB_B9C_REMAINING_AUTHOR_RUN_050926/raw/g5/g5__recovered29__n4p7__top6__d4.npz,25d6e6c5bf82cea8ce358a59f13a171615b932436336fd20acbf661f8d5ccb3f
g5,g5__recovered29__n4p7__top7__d4,recovered29,4.7,WCL,2498,2139.1258487256496,"{""D"": 5000, ""draw"": 4, ""k"": 7, ""kind"": ""topk""}",results/archives/PAPERB_B9C_REMAINING_AUTHOR_RUN_050926.zip,PAPERB_B9C_REMAINING_AUTHOR_RUN_050926/raw/g5/g5__recovered29__n4p7__top7__d4.npz,706486d11033c5eb031a6f2f5ba6d5f3a4179c1287fdc95d796741d96566e12d
g5,g5__recovered29__n4p7__top7__d4,recovered29,4.7,ABS,2498,1053.8125421680397,"{""D"": 5000, ""draw"": 4, ""k"": 7, ""kind"": ""topk""}",results/archives/PAPERB_B9C_REMAINING_AUTHOR_RUN_050926.zip,PAPERB_B9C_REMAINING_AUTHOR_RUN_050926/raw/g5/g5__recovered29__n4p7__top7__d4.npz,706486d11033c5eb031a6f2f5ba6d5f3a4179c1287fdc95d796741d96566e12d
g5,g5__recovered29__n4p7__top7__d4,recovered29,4.7,DIFF,2498,1411.0274044066023,"{""D"": 5000, ""draw"": 4, ""k"": 7, ""kind"": ""topk""}",results/archives/PAPERB_B9C_REMAINING_AUTHOR_RUN_050926.zip,PAPERB_B9C_REMAINING_AUTHOR_RUN_050926/raw/g5/g5__recovered29__n4p7__top7__d4.npz,706486d11033c5eb031a6f2f5ba6d5f3a4179c1287fdc95d796741d96566e12d
g5,g5__recovered29__n4p7__top7__d4,recovered29,4.7,Min-Max,2498,1694.8609640988202,"{""D"": 5000, ""draw"": 4, ""k"": 7, ""kind"": ""topk""}",results/archives/PAPERB_B9C_REMAINING_AUTHOR_RUN_050926.zip,PAPERB_B9C_REMAINING_AUTHOR_RUN_050926/raw/g5/g5__recovered29__n4p7__top7__d4.npz,706486d11033c5eb031a6f2f5ba6d5f3a4179c1287fdc95d796741d96566e12d
g5,g5__recovered29__n4p7__legacy_iso__d4,recovered29,4.7,WCL,2498,649.7085288080767,"{""kind"": ""legacy_iso"", ""seed"": 4802}",results/archives/PAPERB_B9C_REMAINING_AUTHOR_RUN_050926.zip,PAPERB_B9C_REMAINING_AUTHOR_RUN_050926/raw/g5/g5__recovered29__n4p7__legacy_iso__d4.npz,8afadd5ede9d6b281c6ab68c0b83c5bb86f15850cabd4ed4de79ddf44aadf813
g5,g5__recovered29__n4p7__legacy_iso__d4,recovered29,4.7,ABS,2498,639.626275972218,"{""kind"": ""legacy_iso"", ""seed"": 4802}",results/archives/PAPERB_B9C_REMAINING_AUTHOR_RUN_050926.zip,PAPERB_B9C_REMAINING_AUTHOR_RUN_050926/raw/g5/g5__recovered29__n4p7__legacy_iso__d4.npz,8afadd5ede9d6b281c6ab68c0b83c5bb86f15850cabd4ed4de79ddf44aadf813
g5,g5__recovered29__n4p7__legacy_iso__d4,recovered29,4.7,DIFF,2498,925.2071117386128,"{""kind"": ""legacy_iso"", ""seed"": 4802}",results/archives/PAPERB_B9C_REMAINING_AUTHOR_RUN_050926.zip,PAPERB_B9C_REMAINING_AUTHOR_RUN_050926/raw/g5/g5__recovered29__n4p7__legacy_iso__d4.npz,8afadd5ede9d6b281c6ab68c0b83c5bb86f15850cabd4ed4de79ddf44aadf813
g5,g5__recovered29__n4p7__legacy_iso__d4,recovered29,4.7,Min-Max,2498,465.23633652019987,"{""kind"": ""legacy_iso"", ""seed"": 4802}",results/archives/PAPERB_B9C_REMAINING_AUTHOR_RUN_050926.zip,PAPERB_B9C_REMAINING_AUTHOR_RUN_050926/raw/g5/g5__recovered29__n4p7__legacy_iso__d4.npz,8afadd5ede9d6b281c6ab68c0b83c5bb86f15850cabd4ed4de79ddf44aadf813
g5,g5__recovered29__n4p7__op_iso__d4,recovered29,4.7,WCL,2498,553.9545324891658,"{""kind"": ""opcenter_exact_iso"", ""seed"": 7802}",results/archives/PAPERB_B9C_REMAINING_AUTHOR_RUN_050926.zip,PAPERB_B9C_REMAINING_AUTHOR_RUN_050926/raw/g5/g5__recovered29__n4p7__op_iso__d4.npz,5ecdda3c18ba926620849bc2fddd2aa571778446ec4ddd8c720b742f9cf0290c
g5,g5__recovered29__n4p7__op_iso__d4,recovered29,4.7,ABS,2498,644.6212381994001,"{""kind"": ""opcenter_exact_iso"", ""seed"": 7802}",results/archives/PAPERB_B9C_REMAINING_AUTHOR_RUN_050926.zip,PAPERB_B9C_REMAINING_AUTHOR_RUN_050926/raw/g5/g5__recovered29__n4p7__op_iso__d4.npz,5ecdda3c18ba926620849bc2fddd2aa571778446ec4ddd8c720b742f9cf0290c
g5,g5__recovered29__n4p7__op_iso__d4,recovered29,4.7,DIFF,2498,888.0569307584649,"{""kind"": ""opcenter_exact_iso"", ""seed"": 7802}",results/archives/PAPERB_B9C_REMAINING_AUTHOR_RUN_050926.zip,PAPERB_B9C_REMAINING_AUTHOR_RUN_050926/raw/g5/g5__recovered29__n4p7__op_iso__d4.npz,5ecdda3c18ba926620849bc2fddd2aa571778446ec4ddd8c720b742f9cf0290c
g5,g5__recovered29__n4p7__op_iso__d4,recovered29,4.7,Min-Max,2498,452.493456984988,"{""kind"": ""opcenter_exact_iso"", ""seed"": 7802}",results/archives/PAPERB_B9C_REMAINING_AUTHOR_RUN_050926.zip,PAPERB_B9C_REMAINING_AUTHOR_RUN_050926/raw/g5/g5__recovered29__n4p7__op_iso__d4.npz,5ecdda3c18ba926620849bc2fddd2aa571778446ec4ddd8c720b742f9cf0290c
g5,g5__recovered29__n4p7__one__d5,recovered29,4.7,WCL,2498,597.6726773737064,"{""D"": 10000, ""draw"": 5, ""f"": 1, ""kind"": ""fraction""}",results/archives/PAPERB_B9C_REMAINING_AUTHOR_RUN_050926.zip,PAPERB_B9C_REMAINING_AUTHOR_RUN_050926/raw/g5/g5__recovered29__n4p7__one__d5.npz,b2b5705f7cab63b3d25327ad7e106d1394daf1b73fbde864761d222617ed9e75
g5,g5__recovered29__n4p7__one__d5,recovered29,4.7,ABS,2498,641.3707224668769,"{""D"": 10000, ""draw"": 5, ""f"": 1, ""kind"": ""fraction""}",results/archives/PAPERB_B9C_REMAINING_AUTHOR_RUN_050926.zip,PAPERB_B9C_REMAINING_AUTHOR_RUN_050926/raw/g5/g5__recovered29__n4p7__one__d5.npz,b2b5705f7cab63b3d25327ad7e106d1394daf1b73fbde864761d222617ed9e75
g5,g5__recovered29__n4p7__one__d5,recovered29,4.7,DIFF,2498,956.5777724882319,"{""D"": 10000, ""draw"": 5, ""f"": 1, ""kind"": ""fraction""}",results/archives/PAPERB_B9C_REMAINING_AUTHOR_RUN_050926.zip,PAPERB_B9C_REMAINING_AUTHOR_RUN_050926/raw/g5/g5__recovered29__n4p7__one__d5.npz,b2b5705f7cab63b3d25327ad7e106d1394daf1b73fbde864761d222617ed9e75
g5,g5__recovered29__n4p7__one__d5,recovered29,4.7,Min-Max,2498,465.0196168693852,"{""D"": 10000, ""draw"": 5, ""f"": 1, ""kind"": ""fraction""}",results/archives/PAPERB_B9C_REMAINING_AUTHOR_RUN_050926.zip,PAPERB_B9C_REMAINING_AUTHOR_RUN_050926/raw/g5/g5__recovered29__n4p7__one__d5.npz,b2b5705f7cab63b3d25327ad7e106d1394daf1b73fbde864761d222617ed9e75
g5,g5__recovered29__n4p7__all__d5,recovered29,4.7,WCL,2498,5453.073085907203,"{""D"": 10000, ""draw"": 5, ""f"": 29, ""kind"": ""fraction""}",results/archives/PAPERB_B9C_REMAINING_AUTHOR_RUN_050926.zip,PAPERB_B9C_REMAINING_AUTHOR_RUN_050926/raw/g5/g5__recovered29__n4p7__all__d5.npz,abc555d9777e12ade839c746ec66a94b393386be0b267cb5613be99dfda1c657
g5,g5__recovered29__n4p7__all__d5,recovered29,4.7,ABS,2498,2761.863624255804,"{""D"": 10000, ""draw"": 5, ""f"": 29, ""kind"": ""fraction""}",results/archives/PAPERB_B9C_REMAINING_AUTHOR_RUN_050926.zip,PAPERB_B9C_REMAINING_AUTHOR_RUN_050926/raw/g5/g5__recovered29__n4p7__all__d5.npz,abc555d9777e12ade839c746ec66a94b393386be0b267cb5613be99dfda1c657
g5,g5__recovered29__n4p7__all__d5,recovered29,4.7,DIFF,2498,2968.1459813881856,"{""D"": 10000, ""draw"": 5, ""f"": 29, ""kind"": ""fraction""}",results/archives/PAPERB_B9C_REMAINING_AUTHOR_RUN_050926.zip,PAPERB_B9C_REMAINING_AUTHOR_RUN_050926/raw/g5/g5__recovered29__n4p7__all__d5.npz,abc555d9777e12ade839c746ec66a94b393386be0b267cb5613be99dfda1c657
g5,g5__recovered29__n4p7__all__d5,recovered29,4.7,Min-Max,2498,3141.973839537238,"{""D"": 10000, ""draw"": 5, ""f"": 29, ""kind"": ""fraction""}",results/archives/PAPERB_B9C_REMAINING_AUTHOR_RUN_050926.zip,PAPERB_B9C_REMAINING_AUTHOR_RUN_050926/raw/g5/g5__recovered29__n4p7__all__d5.npz,abc555d9777e12ade839c746ec66a94b393386be0b267cb5613be99dfda1c657
g5,g5__recovered29__n4p7__top6__d5,recovered29,4.7,WCL,2498,893.1428477281456,"{""D"": 5000, ""draw"": 5, ""k"": 6, ""kind"": ""topk""}",results/archives/PAPERB_B9C_REMAINING_AUTHOR_RUN_050926.zip,PAPERB_B9C_REMAINING_AUTHOR_RUN_050926/raw/g5/g5__recovered29__n4p7__top6__d5.npz,c873eff404c999d4a048999f8cffec693551c823f7e51065ecb8350a6dab9b7c
g5,g5__recovered29__n4p7__top6__d5,recovered29,4.7,ABS,2498,920.5795780428393,"{""D"": 5000, ""draw"": 5, ""k"": 6, ""kind"": ""topk""}",results/archives/PAPERB_B9C_REMAINING_AUTHOR_RUN_050926.zip,PAPERB_B9C_REMAINING_AUTHOR_RUN_050926/raw/g5/g5__recovered29__n4p7__top6__d5.npz,c873eff404c999d4a048999f8cffec693551c823f7e51065ecb8350a6dab9b7c
g5,g5__recovered29__n4p7__top6__d5,recovered29,4.7,DIFF,2498,1062.2153233654208,"{""D"": 5000, ""draw"": 5, ""k"": 6, ""kind"": ""topk""}",results/archives/PAPERB_B9C_REMAINING_AUTHOR_RUN_050926.zip,PAPERB_B9C_REMAINING_AUTHOR_RUN_050926/raw/g5/g5__recovered29__n4p7__top6__d5.npz,c873eff404c999d4a048999f8cffec693551c823f7e51065ecb8350a6dab9b7c
g5,g5__recovered29__n4p7__top6__d5,recovered29,4.7,Min-Max,2498,1006.190071389911,"{""D"": 5000, ""draw"": 5, ""k"": 6, ""kind"": ""topk""}",results/archives/PAPERB_B9C_REMAINING_AUTHOR_RUN_050926.zip,PAPERB_B9C_REMAINING_AUTHOR_RUN_050926/raw/g5/g5__recovered29__n4p7__top6__d5.npz,c873eff404c999d4a048999f8cffec693551c823f7e51065ecb8350a6dab9b7c
g5,g5__recovered29__n4p7__top7__d5,recovered29,4.7,WCL,2498,2322.363291393027,"{""D"": 5000, ""draw"": 5, ""k"": 7, ""kind"": ""topk""}",results/archives/PAPERB_B9C_REMAINING_AUTHOR_RUN_050926.zip,PAPERB_B9C_REMAINING_AUTHOR_RUN_050926/raw/g5/g5__recovered29__n4p7__top7__d5.npz,6d12d91efba13a0578da6764b65d1db903aa03c38e8a728dd6b689d4accba21d
g5,g5__recovered29__n4p7__top7__d5,recovered29,4.7,ABS,2498,964.9047260262149,"{""D"": 5000, ""draw"": 5, ""k"": 7, ""kind"": ""topk""}",results/archives/PAPERB_B9C_REMAINING_AUTHOR_RUN_050926.zip,PAPERB_B9C_REMAINING_AUTHOR_RUN_050926/raw/g5/g5__recovered29__n4p7__top7__d5.npz,6d12d91efba13a0578da6764b65d1db903aa03c38e8a728dd6b689d4accba21d
g5,g5__recovered29__n4p7__top7__d5,recovered29,4.7,DIFF,2498,1557.3720117055052,"{""D"": 5000, ""draw"": 5, ""k"": 7, ""kind"": ""topk""}",results/archives/PAPERB_B9C_REMAINING_AUTHOR_RUN_050926.zip,PAPERB_B9C_REMAINING_AUTHOR_RUN_050926/raw/g5/g5__recovered29__n4p7__top7__d5.npz,6d12d91efba13a0578da6764b65d1db903aa03c38e8a728dd6b689d4accba21d
g5,g5__recovered29__n4p7__top7__d5,recovered29,4.7,Min-Max,2498,1649.4341735775015,"{""D"": 5000, ""draw"": 5, ""k"": 7, ""kind"": ""topk""}",results/archives/PAPERB_B9C_REMAINING_AUTHOR_RUN_050926.zip,PAPERB_B9C_REMAINING_AUTHOR_RUN_050926/raw/g5/g5__recovered29__n4p7__top7__d5.npz,6d12d91efba13a0578da6764b65d1db903aa03c38e8a728dd6b689d4accba21d
g5,g5__recovered29__n4p7__legacy_iso__d5,recovered29,4.7,WCL,2498,762.9946653798829,"{""kind"": ""legacy_iso"", ""seed"": 4815}",results/archives/PAPERB_B9C_REMAINING_AUTHOR_RUN_050926.zip,PAPERB_B9C_REMAINING_AUTHOR_RUN_050926/raw/g5/g5__recovered29__n4p7__legacy_iso__d5.npz,33428363c904164c72f7d8f3e221ce7d627f83e8e83d88467642a7786b4a766b
g5,g5__recovered29__n4p7__legacy_iso__d5,recovered29,4.7,ABS,2498,646.945982383553,"{""kind"": ""legacy_iso"", ""seed"": 4815}",results/archives/PAPERB_B9C_REMAINING_AUTHOR_RUN_050926.zip,PAPERB_B9C_REMAINING_AUTHOR_RUN_050926/raw/g5/g5__recovered29__n4p7__legacy_iso__d5.npz,33428363c904164c72f7d8f3e221ce7d627f83e8e83d88467642a7786b4a766b
g5,g5__recovered29__n4p7__legacy_iso__d5,recovered29,4.7,DIFF,2498,1279.3140601977584,"{""kind"": ""legacy_iso"", ""seed"": 4815}",results/archives/PAPERB_B9C_REMAINING_AUTHOR_RUN_050926.zip,PAPERB_B9C_REMAINING_AUTHOR_RUN_050926/raw/g5/g5__recovered29__n4p7__legacy_iso__d5.npz,33428363c904164c72f7d8f3e221ce7d627f83e8e83d88467642a7786b4a766b
g5,g5__recovered29__n4p7__legacy_iso__d5,recovered29,4.7,Min-Max,2498,504.20464885556044,"{""kind"": ""legacy_iso"", ""seed"": 4815}",results/archives/PAPERB_B9C_REMAINING_AUTHOR_RUN_050926.zip,PAPERB_B9C_REMAINING_AUTHOR_RUN_050926/raw/g5/g5__recovered29__n4p7__legacy_iso__d5.npz,33428363c904164c72f7d8f3e221ce7d627f83e8e83d88467642a7786b4a766b
g5,g5__recovered29__n4p7__op_iso__d5,recovered29,4.7,WCL,2498,609.793227720799,"{""kind"": ""opcenter_exact_iso"", ""seed"": 7815}",results/archives/PAPERB_B9C_REMAINING_AUTHOR_RUN_050926.zip,PAPERB_B9C_REMAINING_AUTHOR_RUN_050926/raw/g5/g5__recovered29__n4p7__op_iso__d5.npz,0f74e92346e4ca8a96155c8e8636c6d200fcef61b9e97b98f224a2f6e3e9295c
g5,g5__recovered29__n4p7__op_iso__d5,recovered29,4.7,ABS,2498,689.800449446587,"{""kind"": ""opcenter_exact_iso"", ""seed"": 7815}",results/archives/PAPERB_B9C_REMAINING_AUTHOR_RUN_050926.zip,PAPERB_B9C_REMAINING_AUTHOR_RUN_050926/raw/g5/g5__recovered29__n4p7__op_iso__d5.npz,0f74e92346e4ca8a96155c8e8636c6d200fcef61b9e97b98f224a2f6e3e9295c
g5,g5__recovered29__n4p7__op_iso__d5,recovered29,4.7,DIFF,2498,964.8643973714304,"{""kind"": ""opcenter_exact_iso"", ""seed"": 7815}",results/archives/PAPERB_B9C_REMAINING_AUTHOR_RUN_050926.zip,PAPERB_B9C_REMAINING_AUTHOR_RUN_050926/raw/g5/g5__recovered29__n4p7__op_iso__d5.npz,0f74e92346e4ca8a96155c8e8636c6d200fcef61b9e97b98f224a2f6e3e9295c
g5,g5__recovered29__n4p7__op_iso__d5,recovered29,4.7,Min-Max,2498,487.52744706677674,"{""kind"": ""opcenter_exact_iso"", ""seed"": 7815}",results/archives/PAPERB_B9C_REMAINING_AUTHOR_RUN_050926.zip,PAPERB_B9C_REMAINING_AUTHOR_RUN_050926/raw/g5/g5__recovered29__n4p7__op_iso__d5.npz,0f74e92346e4ca8a96155c8e8636c6d200fcef61b9e97b98f224a2f6e3e9295c
g5,g5__recovered29__n4p7__one__d6,recovered29,4.7,WCL,2498,640.4138829130085,"{""D"": 10000, ""draw"": 6, ""f"": 1, ""kind"": ""fraction""}",results/archives/PAPERB_B9C_REMAINING_AUTHOR_RUN_050926.zip,PAPERB_B9C_REMAINING_AUTHOR_RUN_050926/raw/g5/g5__recovered29__n4p7__one__d6.npz,61176b2c4824dc8e7f3fc2014cd57a859ebdeabb5941001fcb06fe31110fc267
g5,g5__recovered29__n4p7__one__d6,recovered29,4.7,ABS,2498,659.4172102188072,"{""D"": 10000, ""draw"": 6, ""f"": 1, ""kind"": ""fraction""}",results/archives/PAPERB_B9C_REMAINING_AUTHOR_RUN_050926.zip,PAPERB_B9C_REMAINING_AUTHOR_RUN_050926/raw/g5/g5__recovered29__n4p7__one__d6.npz,61176b2c4824dc8e7f3fc2014cd57a859ebdeabb5941001fcb06fe31110fc267
g5,g5__recovered29__n4p7__one__d6,recovered29,4.7,DIFF,2498,987.030493730763,"{""D"": 10000, ""draw"": 6, ""f"": 1, ""kind"": ""fraction""}",results/archives/PAPERB_B9C_REMAINING_AUTHOR_RUN_050926.zip,PAPERB_B9C_REMAINING_AUTHOR_RUN_050926/raw/g5/g5__recovered29__n4p7__one__d6.npz,61176b2c4824dc8e7f3fc2014cd57a859ebdeabb5941001fcb06fe31110fc267
g5,g5__recovered29__n4p7__one__d6,recovered29,4.7,Min-Max,2498,520.9360268846114,"{""D"": 10000, ""draw"": 6, ""f"": 1, ""kind"": ""fraction""}",results/archives/PAPERB_B9C_REMAINING_AUTHOR_RUN_050926.zip,PAPERB_B9C_REMAINING_AUTHOR_RUN_050926/raw/g5/g5__recovered29__n4p7__one__d6.npz,61176b2c4824dc8e7f3fc2014cd57a859ebdeabb5941001fcb06fe31110fc267
g5,g5__recovered29__n4p7__all__d6,recovered29,4.7,WCL,2498,4933.248514112623,"{""D"": 10000, ""draw"": 6, ""f"": 29, ""kind"": ""fraction""}",results/archives/PAPERB_B9C_REMAINING_AUTHOR_RUN_050926.zip,PAPERB_B9C_REMAINING_AUTHOR_RUN_050926/raw/g5/g5__recovered29__n4p7__all__d6.npz,666cc9fd5de73ebd16c730c9a6649b08d0e18f76f6257aa18a37aa7b3c07ced2
g5,g5__recovered29__n4p7__all__d6,recovered29,4.7,ABS,2498,2460.075222887917,"{""D"": 10000, ""draw"": 6, ""f"": 29, ""kind"": ""fraction""}",results/archives/PAPERB_B9C_REMAINING_AUTHOR_RUN_050926.zip,PAPERB_B9C_REMAINING_AUTHOR_RUN_050926/raw/g5/g5__recovered29__n4p7__all__d6.npz,666cc9fd5de73ebd16c730c9a6649b08d0e18f76f6257aa18a37aa7b3c07ced2
g5,g5__recovered29__n4p7__all__d6,recovered29,4.7,DIFF,2498,2751.037604805122,"{""D"": 10000, ""draw"": 6, ""f"": 29, ""kind"": ""fraction""}",results/archives/PAPERB_B9C_REMAINING_AUTHOR_RUN_050926.zip,PAPERB_B9C_REMAINING_AUTHOR_RUN_050926/raw/g5/g5__recovered29__n4p7__all__d6.npz,666cc9fd5de73ebd16c730c9a6649b08d0e18f76f6257aa18a37aa7b3c07ced2
g5,g5__recovered29__n4p7__all__d6,recovered29,4.7,Min-Max,2498,2353.6033682095176,"{""D"": 10000, ""draw"": 6, ""f"": 29, ""kind"": ""fraction""}",results/archives/PAPERB_B9C_REMAINING_AUTHOR_RUN_050926.zip,PAPERB_B9C_REMAINING_AUTHOR_RUN_050926/raw/g5/g5__recovered29__n4p7__all__d6.npz,666cc9fd5de73ebd16c730c9a6649b08d0e18f76f6257aa18a37aa7b3c07ced2
g5,g5__recovered29__n4p7__top6__d6,recovered29,4.7,WCL,2498,884.16567281588,"{""D"": 5000, ""draw"": 6, ""k"": 6, ""kind"": ""topk""}",results/archives/PAPERB_B9C_REMAINING_AUTHOR_RUN_050926.zip,PAPERB_B9C_REMAINING_AUTHOR_RUN_050926/raw/g5/g5__recovered29__n4p7__top6__d6.npz,3314f3595ac48699b332647a8711a2fa4d1a0da67d49a432224b2e1b750a765b
g5,g5__recovered29__n4p7__top6__d6,recovered29,4.7,ABS,2498,884.0125388125809,"{""D"": 5000, ""draw"": 6, ""k"": 6, ""kind"": ""topk""}",results/archives/PAPERB_B9C_REMAINING_AUTHOR_RUN_050926.zip,PAPERB_B9C_REMAINING_AUTHOR_RUN_050926/raw/g5/g5__recovered29__n4p7__top6__d6.npz,3314f3595ac48699b332647a8711a2fa4d1a0da67d49a432224b2e1b750a765b
g5,g5__recovered29__n4p7__top6__d6,recovered29,4.7,DIFF,2498,1090.4554236314184,"{""D"": 5000, ""draw"": 6, ""k"": 6, ""kind"": ""topk""}",results/archives/PAPERB_B9C_REMAINING_AUTHOR_RUN_050926.zip,PAPERB_B9C_REMAINING_AUTHOR_RUN_050926/raw/g5/g5__recovered29__n4p7__top6__d6.npz,3314f3595ac48699b332647a8711a2fa4d1a0da67d49a432224b2e1b750a765b
g5,g5__recovered29__n4p7__top6__d6,recovered29,4.7,Min-Max,2498,945.1790749327154,"{""D"": 5000, ""draw"": 6, ""k"": 6, ""kind"": ""topk""}",results/archives/PAPERB_B9C_REMAINING_AUTHOR_RUN_050926.zip,PAPERB_B9C_REMAINING_AUTHOR_RUN_050926/raw/g5/g5__recovered29__n4p7__top6__d6.npz,3314f3595ac48699b332647a8711a2fa4d1a0da67d49a432224b2e1b750a765b
g5,g5__recovered29__n4p7__top7__d6,recovered29,4.7,WCL,2498,1851.1973735652819,"{""D"": 5000, ""draw"": 6, ""k"": 7, ""kind"": ""topk""}",results/archives/PAPERB_B9C_REMAINING_AUTHOR_RUN_050926.zip,PAPERB_B9C_REMAINING_AUTHOR_RUN_050926/raw/g5/g5__recovered29__n4p7__top7__d6.npz,36a9c758b7d25c2486353a2f3da5f907d2c5135005433540d7b9b0f55a03ef20
g5,g5__recovered29__n4p7__top7__d6,recovered29,4.7,ABS,2498,1095.6639473164892,"{""D"": 5000, ""draw"": 6, ""k"": 7, ""kind"": ""topk""}",results/archives/PAPERB_B9C_REMAINING_AUTHOR_RUN_050926.zip,PAPERB_B9C_REMAINING_AUTHOR_RUN_050926/raw/g5/g5__recovered29__n4p7__top7__d6.npz,36a9c758b7d25c2486353a2f3da5f907d2c5135005433540d7b9b0f55a03ef20
g5,g5__recovered29__n4p7__top7__d6,recovered29,4.7,DIFF,2498,1374.4763096107683,"{""D"": 5000, ""draw"": 6, ""k"": 7, ""kind"": ""topk""}",results/archives/PAPERB_B9C_REMAINING_AUTHOR_RUN_050926.zip,PAPERB_B9C_REMAINING_AUTHOR_RUN_050926/raw/g5/g5__recovered29__n4p7__top7__d6.npz,36a9c758b7d25c2486353a2f3da5f907d2c5135005433540d7b9b0f55a03ef20
g5,g5__recovered29__n4p7__top7__d6,recovered29,4.7,Min-Max,2498,1416.276383484672,"{""D"": 5000, ""draw"": 6, ""k"": 7, ""kind"": ""topk""}",results/archives/PAPERB_B9C_REMAINING_AUTHOR_RUN_050926.zip,PAPERB_B9C_REMAINING_AUTHOR_RUN_050926/raw/g5/g5__recovered29__n4p7__top7__d6.npz,36a9c758b7d25c2486353a2f3da5f907d2c5135005433540d7b9b0f55a03ef20
g5,g5__recovered29__n4p7__legacy_iso__d6,recovered29,4.7,WCL,2498,537.8959340414359,"{""kind"": ""legacy_iso"", ""seed"": 4828}",results/archives/PAPERB_B9C_REMAINING_AUTHOR_RUN_050926.zip,PAPERB_B9C_REMAINING_AUTHOR_RUN_050926/raw/g5/g5__recovered29__n4p7__legacy_iso__d6.npz,fffd5caa4d564fa8392b08ad87747132c20467fa59be1424c69d3b29089d48f2
g5,g5__recovered29__n4p7__legacy_iso__d6,recovered29,4.7,ABS,2498,600.7757542650479,"{""kind"": ""legacy_iso"", ""seed"": 4828}",results/archives/PAPERB_B9C_REMAINING_AUTHOR_RUN_050926.zip,PAPERB_B9C_REMAINING_AUTHOR_RUN_050926/raw/g5/g5__recovered29__n4p7__legacy_iso__d6.npz,fffd5caa4d564fa8392b08ad87747132c20467fa59be1424c69d3b29089d48f2
g5,g5__recovered29__n4p7__legacy_iso__d6,recovered29,4.7,DIFF,2498,889.6828553695284,"{""kind"": ""legacy_iso"", ""seed"": 4828}",results/archives/PAPERB_B9C_REMAINING_AUTHOR_RUN_050926.zip,PAPERB_B9C_REMAINING_AUTHOR_RUN_050926/raw/g5/g5__recovered29__n4p7__legacy_iso__d6.npz,fffd5caa4d564fa8392b08ad87747132c20467fa59be1424c69d3b29089d48f2
g5,g5__recovered29__n4p7__legacy_iso__d6,recovered29,4.7,Min-Max,2498,504.9427384980553,"{""kind"": ""legacy_iso"", ""seed"": 4828}",results/archives/PAPERB_B9C_REMAINING_AUTHOR_RUN_050926.zip,PAPERB_B9C_REMAINING_AUTHOR_RUN_050926/raw/g5/g5__recovered29__n4p7__legacy_iso__d6.npz,fffd5caa4d564fa8392b08ad87747132c20467fa59be1424c69d3b29089d48f2
