run,map,n,D_m,window,N,map_n,source,k,arm,S_display,method,median_m,effect_pct,draws,line,min_m,max_m
R27_N4P7_D1000_W10,recovered27_common.json,4.7,1000,10,2498,27,results/R27_N4P7_D1000_W10.txt,6,top,0.483,Min-Max,584.0,24.3,4,145,570.0,667.0
R27_N4P7_D1000_W10,recovered27_common.json,4.7,1000,10,2498,27,results/R27_N4P7_D1000_W10.txt,6,bottom,0.022,WCL,598.0,0.8,4,147,596.0,598.0
R27_N4P7_D1000_W10,recovered27_common.json,4.7,1000,10,2498,27,results/R27_N4P7_D1000_W10.txt,6,bottom,0.022,ABS,642.0,0.4,4,147,639.0,643.0
R27_N4P7_D1000_W10,recovered27_common.json,4.7,1000,10,2498,27,results/R27_N4P7_D1000_W10.txt,6,bottom,0.022,DIFF,993.0,0.4,4,147,991.0,999.0
R27_N4P7_D1000_W10,recovered27_common.json,4.7,1000,10,2498,27,results/R27_N4P7_D1000_W10.txt,6,bottom,0.022,Min-Max,469.0,-0.1,4,147,469.0,471.0
R27_N4P7_D1000_W10,recovered27_common.json,4.7,1000,10,2498,27,results/R27_N4P7_D1000_W10.txt,6,random,0.202,WCL,624.0,5.2,8,149,,
R27_N4P7_D1000_W10,recovered27_common.json,4.7,1000,10,2498,27,results/R27_N4P7_D1000_W10.txt,6,random,0.202,ABS,704.0,10.0,8,149,,
R27_N4P7_D1000_W10,recovered27_common.json,4.7,1000,10,2498,27,results/R27_N4P7_D1000_W10.txt,6,random,0.202,DIFF,1053.0,6.4,8,149,,
R27_N4P7_D1000_W10,recovered27_common.json,4.7,1000,10,2498,27,results/R27_N4P7_D1000_W10.txt,6,random,0.202,Min-Max,495.0,5.4,8,149,,
R27_N4P7_D1000_W10,recovered27_common.json,4.7,1000,10,2498,27,results/R27_N4P7_D1000_W10.txt,7,top,0.54,WCL,875.0,47.5,4,150,668.0,1005.0
R27_N4P7_D1000_W10,recovered27_common.json,4.7,1000,10,2498,27,results/R27_N4P7_D1000_W10.txt,7,top,0.54,ABS,869.0,35.8,4,150,757.0,955.0
R27_N4P7_D1000_W10,recovered27_common.json,4.7,1000,10,2498,27,results/R27_N4P7_D1000_W10.txt,7,top,0.54,DIFF,1426.0,44.1,4,150,1173.0,1610.0
R27_N4P7_D1000_W10,recovered27_common.json,4.7,1000,10,2498,27,results/R27_N4P7_D1000_W10.txt,7,top,0.54,Min-Max,672.0,43.1,4,150,567.0,715.0
R27_N4P7_D1000_W10,recovered27_common.json,4.7,1000,10,2498,27,results/R27_N4P7_D1000_W10.txt,7,bottom,0.036,WCL,598.0,0.8,4,152,594.0,598.0
R27_N4P7_D1000_W10,recovered27_common.json,4.7,1000,10,2498,27,results/R27_N4P7_D1000_W10.txt,7,bottom,0.036,ABS,641.0,0.2,4,152,639.0,644.0
R27_N4P7_D1000_W10,recovered27_common.json,4.7,1000,10,2498,27,results/R27_N4P7_D1000_W10.txt,7,bottom,0.036,DIFF,989.0,-0.1,4,152,988.0,991.0
R27_N4P7_D1000_W10,recovered27_common.json,4.7,1000,10,2498,27,results/R27_N4P7_D1000_W10.txt,7,bottom,0.036,Min-Max,469.0,-0.2,4,152,467.0,470.0
R27_N4P7_D1000_W10,recovered27_common.json,4.7,1000,10,2498,27,results/R27_N4P7_D1000_W10.txt,7,random,0.251,WCL,693.0,16.8,8,154,,
R27_N4P7_D1000_W10,recovered27_common.json,4.7,1000,10,2498,27,results/R27_N4P7_D1000_W10.txt,7,random,0.251,ABS,646.0,0.9,8,154,,
R27_N4P7_D1000_W10,recovered27_common.json,4.7,1000,10,2498,27,results/R27_N4P7_D1000_W10.txt,7,random,0.251,DIFF,1023.0,3.3,8,154,,
R27_N4P7_D1000_W10,recovered27_common.json,4.7,1000,10,2498,27,results/R27_N4P7_D1000_W10.txt,7,random,0.251,Min-Max,526.0,12.0,8,154,,
R27_N4P7_D1000_W10,recovered27_common.json,4.7,1000,10,2498,27,results/R27_N4P7_D1000_W10.txt,8,top,0.59,WCL,879.0,48.2,4,155,668.0,983.0
R27_N4P7_D1000_W10,recovered27_common.json,4.7,1000,10,2498,27,results/R27_N4P7_D1000_W10.txt,8,top,0.59,ABS,788.0,23.1,4,155,693.0,827.0
R27_N4P7_D1000_W10,recovered27_common.json,4.7,1000,10,2498,27,results/R27_N4P7_D1000_W10.txt,8,top,0.59,DIFF,1350.0,36.4,4,155,1206.0,1577.0
R27_N4P7_D1000_W10,recovered27_common.json,4.7,1000,10,2498,27,results/R27_N4P7_D1000_W10.txt,8,top,0.59,Min-Max,619.0,31.7,4,155,539.0,718.0
R27_N4P7_D1000_W10,recovered27_common.json,4.7,1000,10,2498,27,results/R27_N4P7_D1000_W10.txt,8,bottom,0.049,WCL,598.0,0.8,4,157,598.0,598.0
R27_N4P7_D1000_W10,recovered27_common.json,4.7,1000,10,2498,27,results/R27_N4P7_D1000_W10.txt,8,bottom,0.049,ABS,642.0,0.4,4,157,640.0,644.0
R27_N4P7_D1000_W10,recovered27_common.json,4.7,1000,10,2498,27,results/R27_N4P7_D1000_W10.txt,8,bottom,0.049,DIFF,991.0,0.1,4,157,990.0,992.0
R27_N4P7_D1000_W10,recovered27_common.json,4.7,1000,10,2498,27,results/R27_N4P7_D1000_W10.txt,8,bottom,0.049,Min-Max,466.0,-0.7,4,157,463.0,470.0
R27_N4P7_D1000_W10,recovered27_common.json,4.7,1000,10,2498,27,results/R27_N4P7_D1000_W10.txt,8,random,0.275,WCL,624.0,5.2,8,159,,
R27_N4P7_D1000_W10,recovered27_common.json,4.7,1000,10,2498,27,results/R27_N4P7_D1000_W10.txt,8,random,0.275,ABS,684.0,6.9,8,159,,
R27_N4P7_D1000_W10,recovered27_common.json,4.7,1000,10,2498,27,results/R27_N4P7_D1000_W10.txt,8,random,0.275,DIFF,1044.0,5.5,8,159,,
R27_N4P7_D1000_W10,recovered27_common.json,4.7,1000,10,2498,27,results/R27_N4P7_D1000_W10.txt,8,random,0.275,Min-Max,505.0,7.4,8,159,,
R27_N4P7_D5000_W10,recovered27_common.json,4.7,5000,10,2498,27,results/R27_N4P7_D5000_W10.txt,1,top,0.098,WCL,612.0,3.2,8,120,611.0,613.0
R27_N4P7_D5000_W10,recovered27_common.json,4.7,5000,10,2498,27,results/R27_N4P7_D5000_W10.txt,1,top,0.098,ABS,639.0,-0.1,8,120,635.0,665.0
R27_N4P7_D5000_W10,recovered27_common.json,4.7,5000,10,2498,27,results/R27_N4P7_D5000_W10.txt,1,top,0.098,DIFF,908.0,-8.2,8,120,858.0,994.0
R27_N4P7_D5000_W10,recovered27_common.json,4.7,5000,10,2498,27,results/R27_N4P7_D5000_W10.txt,1,top,0.098,Min-Max,545.0,16.0,8,120,523.0,567.0
R27_N4P7_D5000_W10,recovered27_common.json,4.7,5000,10,2498,27,results/R27_N4P7_D5000_W10.txt,1,bottom,0.0,WCL,593.0,0.0,8,122,593.0,593.0
R27_N4P7_D5000_W10,recovered27_common.json,4.7,5000,10,2498,27,results/R27_N4P7_D5000_W10.txt,1,bottom,0.0,ABS,640.0,0.0,8,122,639.0,640.0
R27_N4P7_D5000_W10,recovered27_common.json,4.7,5000,10,2498,27,results/R27_N4P7_D5000_W10.txt,1,bottom,0.0,DIFF,990.0,0.0,8,122,990.0,990.0
R27_N4P7_D5000_W10,recovered27_common.json,4.7,5000,10,2498,27,results/R27_N4P7_D5000_W10.txt,1,bottom,0.0,Min-Max,469.0,-0.1,8,122,469.0,470.0
R27_N4P7_D5000_W10,recovered27_common.json,4.7,5000,10,2498,27,results/R27_N4P7_D5000_W10.txt,1,random,0.035,WCL,597.0,0.6,8,124,,
R27_N4P7_D5000_W10,recovered27_common.json,4.7,5000,10,2498,27,results/R27_N4P7_D5000_W10.txt,1,random,0.035,ABS,641.0,0.2,8,124,,
R27_N4P7_D5000_W10,recovered27_common.json,4.7,5000,10,2498,27,results/R27_N4P7_D5000_W10.txt,1,random,0.035,DIFF,989.0,-0.1,8,124,,
R27_N4P7_D5000_W10,recovered27_common.json,4.7,5000,10,2498,27,results/R27_N4P7_D5000_W10.txt,1,random,0.035,Min-Max,470.0,0.1,8,124,,
R27_N4P7_D5000_W10,recovered27_common.json,4.7,5000,10,2498,27,results/R27_N4P7_D5000_W10.txt,2,top,0.187,WCL,604.0,1.9,8,125,604.0,604.0
R27_N4P7_D5000_W10,recovered27_common.json,4.7,5000,10,2498,27,results/R27_N4P7_D5000_W10.txt,2,top,0.187,ABS,673.0,5.2,8,125,639.0,747.0
R27_N4P7_D5000_W10,recovered27_common.json,4.7,5000,10,2498,27,results/R27_N4P7_D5000_W10.txt,2,top,0.187,DIFF,925.0,-6.6,8,125,884.0,959.0
R27_N4P7_D5000_W10,recovered27_common.json,4.7,5000,10,2498,27,results/R27_N4P7_D5000_W10.txt,2,top,0.187,Min-Max,617.0,31.4,8,125,524.0,675.0
R27_N4P7_D5000_W10,recovered27_common.json,4.7,5000,10,2498,27,results/R27_N4P7_D5000_W10.txt,2,bottom,0.001,WCL,597.0,0.7,8,127,597.0,597.0
R27_N4P7_D5000_W10,recovered27_common.json,4.7,5000,10,2498,27,results/R27_N4P7_D5000_W10.txt,2,bottom,0.001,ABS,641.0,0.1,8,127,639.0,641.0
R27_N4P7_D5000_W10,recovered27_common.json,4.7,5000,10,2498,27,results/R27_N4P7_D5000_W10.txt,2,bottom,0.001,DIFF,992.0,0.3,8,127,991.0,996.0
R27_N4P7_D5000_W10,recovered27_common.json,4.7,5000,10,2498,27,results/R27_N4P7_D5000_W10.txt,2,bottom,0.001,Min-Max,470.0,-0.1,8,127,467.0,470.0
R27_N4P7_D5000_W10,recovered27_common.json,4.7,5000,10,2498,27,results/R27_N4P7_D5000_W10.txt,2,random,0.099,WCL,611.0,3.0,8,129,,
R27_N4P7_D5000_W10,recovered27_common.json,4.7,5000,10,2498,27,results/R27_N4P7_D5000_W10.txt,2,random,0.099,ABS,669.0,4.5,8,129,,
R27_N4P7_D5000_W10,recovered27_common.json,4.7,5000,10,2498,27,results/R27_N4P7_D5000_W10.txt,2,random,0.099,DIFF,893.0,-9.8,8,129,,
R27_N4P7_D5000_W10,recovered27_common.json,4.7,5000,10,2498,27,results/R27_N4P7_D5000_W10.txt,2,random,0.099,Min-Max,551.0,17.4,8,129,,
R27_N4P7_D5000_W10,recovered27_common.json,4.7,5000,10,2498,27,results/R27_N4P7_D5000_W10.txt,3,top,0.271,WCL,730.0,23.1,8,130,720.0,736.0
R27_N4P7_D5000_W10,recovered27_common.json,4.7,5000,10,2498,27,results/R27_N4P7_D5000_W10.txt,3,top,0.271,ABS,753.0,17.7,8,130,657.0,800.0
R27_N4P7_D5000_W10,recovered27_common.json,4.7,5000,10,2498,27,results/R27_N4P7_D5000_W10.txt,3,top,0.271,DIFF,958.0,-3.2,8,130,913.0,1011.0
R27_N4P7_D5000_W10,recovered27_common.json,4.7,5000,10,2498,27,results/R27_N4P7_D5000_W10.txt,3,top,0.271,Min-Max,658.0,40.0,8,130,628.0,726.0
R27_N4P7_D5000_W10,recovered27_common.json,4.7,5000,10,2498,27,results/R27_N4P7_D5000_W10.txt,3,bottom,0.003,WCL,598.0,0.8,8,132,598.0,598.0
R27_N4P7_D5000_W10,recovered27_common.json,4.7,5000,10,2498,27,results/R27_N4P7_D5000_W10.txt,3,bottom,0.003,ABS,642.0,0.3,8,132,640.0,642.0
R27_N4P7_D5000_W10,recovered27_common.json,4.7,5000,10,2498,27,results/R27_N4P7_D5000_W10.txt,3,bottom,0.003,DIFF,997.0,0.7,8,132,995.0,1001.0
R27_N4P7_D5000_W10,recovered27_common.json,4.7,5000,10,2498,27,results/R27_N4P7_D5000_W10.txt,3,bottom,0.003,Min-Max,470.0,-0.1,8,132,467.0,470.0
R27_N4P7_D5000_W10,recovered27_common.json,4.7,5000,10,2498,27,results/R27_N4P7_D5000_W10.txt,3,random,0.116,WCL,607.0,2.4,8,134,,
R27_N4P7_D5000_W10,recovered27_common.json,4.7,5000,10,2498,27,results/R27_N4P7_D5000_W10.txt,3,random,0.116,ABS,679.0,6.1,8,134,,
R27_N4P7_D5000_W10,recovered27_common.json,4.7,5000,10,2498,27,results/R27_N4P7_D5000_W10.txt,3,random,0.116,DIFF,970.0,-2.0,8,134,,
R27_N4P7_D5000_W10,recovered27_common.json,4.7,5000,10,2498,27,results/R27_N4P7_D5000_W10.txt,3,random,0.116,Min-Max,547.0,16.5,8,134,,
R27_N4P7_D5000_W10,recovered27_common.json,4.7,5000,10,2498,27,results/R27_N4P7_D5000_W10.txt,4,top,0.346,WCL,848.0,43.0,8,135,819.0,867.0
R27_N4P7_D5000_W10,recovered27_common.json,4.7,5000,10,2498,27,results/R27_N4P7_D5000_W10.txt,4,top,0.346,ABS,842.0,31.5,8,135,714.0,901.0
R27_N4P7_D5000_W10,recovered27_common.json,4.7,5000,10,2498,27,results/R27_N4P7_D5000_W10.txt,4,top,0.346,DIFF,1032.0,4.3,8,135,974.0,1148.0
R27_N4P7_D5000_W10,recovered27_common.json,4.7,5000,10,2498,27,results/R27_N4P7_D5000_W10.txt,4,top,0.346,Min-Max,742.0,58.0,8,135,690.0,844.0
R27_N4P7_D5000_W10,recovered27_common.json,4.7,5000,10,2498,27,results/R27_N4P7_D5000_W10.txt,4,bottom,0.008,WCL,598.0,0.8,8,137,598.0,598.0
R27_N4P7_D5000_W10,recovered27_common.json,4.7,5000,10,2498,27,results/R27_N4P7_D5000_W10.txt,4,bottom,0.008,ABS,641.0,0.1,8,137,640.0,642.0
R27_N4P7_D5000_W10,recovered27_common.json,4.7,5000,10,2498,27,results/R27_N4P7_D5000_W10.txt,4,bottom,0.008,DIFF,993.0,0.3,8,137,990.0,1001.0
R27_N4P7_D5000_W10,recovered27_common.json,4.7,5000,10,2498,27,results/R27_N4P7_D5000_W10.txt,4,bottom,0.008,Min-Max,470.0,0.0,8,137,469.0,471.0
R27_N4P7_D5000_W10,recovered27_common.json,4.7,5000,10,2498,27,results/R27_N4P7_D5000_W10.txt,4,random,0.13,WCL,603.0,1.7,8,139,,
R27_N4P7_D5000_W10,recovered27_common.json,4.7,5000,10,2498,27,results/R27_N4P7_D5000_W10.txt,4,random,0.13,ABS,672.0,5.0,8,139,,
R27_N4P7_D5000_W10,recovered27_common.json,4.7,5000,10,2498,27,results/R27_N4P7_D5000_W10.txt,4,random,0.13,DIFF,977.0,-1.3,8,139,,
R27_N4P7_D5000_W10,recovered27_common.json,4.7,5000,10,2498,27,results/R27_N4P7_D5000_W10.txt,4,random,0.13,Min-Max,511.0,8.8,8,139,,
R27_N4P7_D5000_W10,recovered27_common.json,4.7,5000,10,2498,27,results/R27_N4P7_D5000_W10.txt,5,top,0.416,WCL,881.0,48.4,8,140,830.0,900.0
R27_N4P7_D5000_W10,recovered27_common.json,4.7,5000,10,2498,27,results/R27_N4P7_D5000_W10.txt,5,top,0.416,ABS,839.0,31.0,8,140,730.0,909.0
R27_N4P7_D5000_W10,recovered27_common.json,4.7,5000,10,2498,27,results/R27_N4P7_D5000_W10.txt,5,top,0.416,DIFF,1077.0,8.8,8,140,1007.0,1150.0
R27_N4P7_D5000_W10,recovered27_common.json,4.7,5000,10,2498,27,results/R27_N4P7_D5000_W10.txt,5,top,0.416,Min-Max,852.0,81.4,8,140,770.0,940.0
R27_N4P7_D5000_W10,recovered27_common.json,4.7,5000,10,2498,27,results/R27_N4P7_D5000_W10.txt,5,bottom,0.013,WCL,598.0,0.8,8,142,598.0,598.0
R27_N4P7_D5000_W10,recovered27_common.json,4.7,5000,10,2498,27,results/R27_N4P7_D5000_W10.txt,5,bottom,0.013,ABS,642.0,0.3,8,142,639.0,642.0
R27_N4P7_D5000_W10,recovered27_common.json,4.7,5000,10,2498,27,results/R27_N4P7_D5000_W10.txt,5,bottom,0.013,DIFF,997.0,0.8,8,142,993.0,1001.0
R27_N4P7_D5000_W10,recovered27_common.json,4.7,5000,10,2498,27,results/R27_N4P7_D5000_W10.txt,5,bottom,0.013,Min-Max,470.0,-0.1,8,142,468.0,471.0
R27_N4P7_D5000_W10,recovered27_common.json,4.7,5000,10,2498,27,results/R27_N4P7_D5000_W10.txt,5,random,0.244,WCL,644.0,8.5,8,144,,
R27_N4P7_D5000_W10,recovered27_common.json,4.7,5000,10,2498,27,results/R27_N4P7_D5000_W10.txt,5,random,0.244,ABS,710.0,11.0,8,144,,
R27_N4P7_D5000_W10,recovered27_common.json,4.7,5000,10,2498,27,results/R27_N4P7_D5000_W10.txt,5,random,0.244,DIFF,943.0,-4.7,8,144,,
R27_N4P7_D5000_W10,recovered27_common.json,4.7,5000,10,2498,27,results/R27_N4P7_D5000_W10.txt,5,random,0.244,Min-Max,598.0,27.3,8,144,,
R27_N4P7_D5000_W10,recovered27_common.json,4.7,5000,10,2498,27,results/R27_N4P7_D5000_W10.txt,6,top,0.483,WCL,873.0,47.1,8,145,838.0,888.0
R27_N4P7_D5000_W10,recovered27_common.json,4.7,5000,10,2498,27,results/R27_N4P7_D5000_W10.txt,6,top,0.483,ABS,873.0,36.4,8,145,763.0,916.0
R27_N4P7_D5000_W10,recovered27_common.json,4.7,5000,10,2498,27,results/R27_N4P7_D5000_W10.txt,6,top,0.483,DIFF,1082.0,9.3,8,145,1010.0,1169.0
R27_N4P7_D5000_W10,recovered27_common.json,4.7,5000,10,2498,27,results/R27_N4P7_D5000_W10.txt,6,top,0.483,Min-Max,889.0,89.2,8,145,817.0,960.0
R27_N4P7_D5000_W10,recovered27_common.json,4.7,5000,10,2498,27,results/R27_N4P7_D5000_W10.txt,6,bottom,0.022,WCL,598.0,0.8,8,147,598.0,599.0
R27_N4P7_D5000_W10,recovered27_common.json,4.7,5000,10,2498,27,results/R27_N4P7_D5000_W10.txt,6,bottom,0.022,ABS,642.0,0.3,8,147,636.0,642.0
R27_N4P7_D5000_W10,recovered27_common.json,4.7,5000,10,2498,27,results/R27_N4P7_D5000_W10.txt,6,bottom,0.022,DIFF,992.0,0.3,8,147,986.0,1002.0
R27_N4P7_D5000_W10,recovered27_common.json,4.7,5000,10,2498,27,results/R27_N4P7_D5000_W10.txt,6,bottom,0.022,Min-Max,470.0,0.1,8,147,468.0,473.0
R27_N4P7_D5000_W10,recovered27_common.json,4.7,5000,10,2498,27,results/R27_N4P7_D5000_W10.txt,6,random,0.202,WCL,640.0,7.9,8,149,,
R27_N4P7_D5000_W10,recovered27_common.json,4.7,5000,10,2498,27,results/R27_N4P7_D5000_W10.txt,6,random,0.202,ABS,724.0,13.1,8,149,,
R27_N4P7_D5000_W10,recovered27_common.json,4.7,5000,10,2498,27,results/R27_N4P7_D5000_W10.txt,6,random,0.202,DIFF,967.0,-2.3,8,149,,
R27_N4P7_D5000_W10,recovered27_common.json,4.7,5000,10,2498,27,results/R27_N4P7_D5000_W10.txt,6,random,0.202,Min-Max,581.0,23.7,8,149,,
R27_N4P7_D5000_W10,recovered27_common.json,4.7,5000,10,2498,27,results/R27_N4P7_D5000_W10.txt,7,top,0.54,WCL,1990.0,235.5,8,150,1844.0,2248.0
R27_N4P7_D5000_W10,recovered27_common.json,4.7,5000,10,2498,27,results/R27_N4P7_D5000_W10.txt,7,top,0.54,ABS,1056.0,65.0,8,150,982.0,1170.0
R27_N4P7_D5000_W10,recovered27_common.json,4.7,5000,10,2498,27,results/R27_N4P7_D5000_W10.txt,7,top,0.54,DIFF,1411.0,42.6,8,150,1174.0,1580.0
R27_N4P7_D5000_W10,recovered27_common.json,4.7,5000,10,2498,27,results/R27_N4P7_D5000_W10.txt,7,top,0.54,Min-Max,1571.0,234.5,8,150,1378.0,1986.0
R27_N4P7_D5000_W10,recovered27_common.json,4.7,5000,10,2498,27,results/R27_N4P7_D5000_W10.txt,7,bottom,0.036,WCL,598.0,0.8,8,152,598.0,598.0
R27_N4P7_D5000_W10,recovered27_common.json,4.7,5000,10,2498,27,results/R27_N4P7_D5000_W10.txt,7,bottom,0.036,ABS,642.0,0.3,8,152,641.0,643.0
R27_N4P7_D5000_W10,recovered27_common.json,4.7,5000,10,2498,27,results/R27_N4P7_D5000_W10.txt,7,bottom,0.036,DIFF,992.0,0.3,8,152,981.0,1003.0
R27_N4P7_D5000_W10,recovered27_common.json,4.7,5000,10,2498,27,results/R27_N4P7_D5000_W10.txt,7,bottom,0.036,Min-Max,471.0,0.2,8,152,468.0,473.0
R27_N4P7_D5000_W10,recovered27_common.json,4.7,5000,10,2498,27,results/R27_N4P7_D5000_W10.txt,7,random,0.251,WCL,763.0,28.7,8,154,,
R27_N4P7_D5000_W10,recovered27_common.json,4.7,5000,10,2498,27,results/R27_N4P7_D5000_W10.txt,7,random,0.251,ABS,707.0,10.4,8,154,,
R27_N4P7_D5000_W10,recovered27_common.json,4.7,5000,10,2498,27,results/R27_N4P7_D5000_W10.txt,7,random,0.251,DIFF,1023.0,3.4,8,154,,
R27_N4P7_D5000_W10,recovered27_common.json,4.7,5000,10,2498,27,results/R27_N4P7_D5000_W10.txt,7,random,0.251,Min-Max,596.0,26.8,8,154,,
R27_N4P7_D5000_W10,recovered27_common.json,4.7,5000,10,2498,27,results/R27_N4P7_D5000_W10.txt,8,top,0.59,WCL,1669.0,181.3,8,155,1513.0,1921.0
R27_N4P7_D5000_W10,recovered27_common.json,4.7,5000,10,2498,27,results/R27_N4P7_D5000_W10.txt,8,top,0.59,ABS,1073.0,67.6,8,155,938.0,1189.0
R27_N4P7_D5000_W10,recovered27_common.json,4.7,5000,10,2498,27,results/R27_N4P7_D5000_W10.txt,8,top,0.59,DIFF,1351.0,36.5,8,155,1269.0,1425.0
R27_N4P7_D5000_W10,recovered27_common.json,4.7,5000,10,2498,27,results/R27_N4P7_D5000_W10.txt,8,top,0.59,Min-Max,1159.0,146.7,8,155,988.0,1748.0
R27_N4P7_D5000_W10,recovered27_common.json,4.7,5000,10,2498,27,results/R27_N4P7_D5000_W10.txt,8,bottom,0.049,WCL,598.0,0.8,8,157,598.0,598.0
R27_N4P7_D5000_W10,recovered27_common.json,4.7,5000,10,2498,27,results/R27_N4P7_D5000_W10.txt,8,bottom,0.049,ABS,641.0,0.2,8,157,639.0,644.0
R27_N4P7_D5000_W10,recovered27_common.json,4.7,5000,10,2498,27,results/R27_N4P7_D5000_W10.txt,8,bottom,0.049,DIFF,992.0,0.2,8,157,989.0,996.0
R27_N4P7_D5000_W10,recovered27_common.json,4.7,5000,10,2498,27,results/R27_N4P7_D5000_W10.txt,8,bottom,0.049,Min-Max,469.0,-0.2,8,157,465.0,476.0
R27_N4P7_D5000_W10,recovered27_common.json,4.7,5000,10,2498,27,results/R27_N4P7_D5000_W10.txt,8,random,0.275,WCL,686.0,15.7,8,159,,
R27_N4P7_D5000_W10,recovered27_common.json,4.7,5000,10,2498,27,results/R27_N4P7_D5000_W10.txt,8,random,0.275,ABS,762.0,19.0,8,159,,
R27_N4P7_D5000_W10,recovered27_common.json,4.7,5000,10,2498,27,results/R27_N4P7_D5000_W10.txt,8,random,0.275,DIFF,1045.0,5.6,8,159,,
R27_N4P7_D5000_W10,recovered27_common.json,4.7,5000,10,2498,27,results/R27_N4P7_D5000_W10.txt,8,random,0.275,Min-Max,645.0,37.3,8,159,,
R27_N4P7_D5000_W10,recovered27_common.json,4.7,5000,10,2498,27,results/R27_N4P7_D5000_W10.txt,9,top,0.639,WCL,1790.0,201.7,8,160,1650.0,2139.0
R27_N4P7_D5000_W10,recovered27_common.json,4.7,5000,10,2498,27,results/R27_N4P7_D5000_W10.txt,9,top,0.639,ABS,1080.0,68.7,8,160,970.0,1139.0
R27_N4P7_D5000_W10,recovered27_common.json,4.7,5000,10,2498,27,results/R27_N4P7_D5000_W10.txt,9,top,0.639,DIFF,1328.0,34.2,8,160,1251.0,1512.0
R27_N4P7_D5000_W10,recovered27_common.json,4.7,5000,10,2498,27,results/R27_N4P7_D5000_W10.txt,9,top,0.639,Min-Max,1323.0,181.6,8,160,1007.0,1468.0
R27_N4P7_D5000_W10,recovered27_common.json,4.7,5000,10,2498,27,results/R27_N4P7_D5000_W10.txt,9,bottom,0.067,WCL,598.0,0.8,8,162,598.0,598.0
R27_N4P7_D5000_W10,recovered27_common.json,4.7,5000,10,2498,27,results/R27_N4P7_D5000_W10.txt,9,bottom,0.067,ABS,642.0,0.3,8,162,638.0,648.0
R27_N4P7_D5000_W10,recovered27_common.json,4.7,5000,10,2498,27,results/R27_N4P7_D5000_W10.txt,9,bottom,0.067,DIFF,991.0,0.1,8,162,986.0,1005.0
R27_N4P7_D5000_W10,recovered27_common.json,4.7,5000,10,2498,27,results/R27_N4P7_D5000_W10.txt,9,bottom,0.067,Min-Max,472.0,0.4,8,162,469.0,478.0
R27_N4P7_D5000_W10,recovered27_common.json,4.7,5000,10,2498,27,results/R27_N4P7_D5000_W10.txt,9,random,0.321,WCL,894.0,50.7,8,164,,
R27_N4P7_D5000_W10,recovered27_common.json,4.7,5000,10,2498,27,results/R27_N4P7_D5000_W10.txt,9,random,0.321,ABS,801.0,25.1,8,164,,
R27_N4P7_D5000_W10,recovered27_common.json,4.7,5000,10,2498,27,results/R27_N4P7_D5000_W10.txt,9,random,0.321,DIFF,1148.0,16.0,8,164,,
R27_N4P7_D5000_W10,recovered27_common.json,4.7,5000,10,2498,27,results/R27_N4P7_D5000_W10.txt,9,random,0.321,Min-Max,755.0,60.6,8,164,,
R27_N4P7_D5000_W10,recovered27_common.json,4.7,5000,10,2498,27,results/R27_N4P7_D5000_W10.txt,10,top,0.684,WCL,2192.0,269.5,8,165,1659.0,2747.0
R27_N4P7_D5000_W10,recovered27_common.json,4.7,5000,10,2498,27,results/R27_N4P7_D5000_W10.txt,10,top,0.684,ABS,1136.0,77.5,8,165,1058.0,1333.0
R27_N4P7_D5000_W10,recovered27_common.json,4.7,5000,10,2498,27,results/R27_N4P7_D5000_W10.txt,10,top,0.684,DIFF,1446.0,46.1,8,165,1274.0,1625.0
R27_N4P7_D5000_W10,recovered27_common.json,4.7,5000,10,2498,27,results/R27_N4P7_D5000_W10.txt,10,top,0.684,Min-Max,1536.0,226.8,8,165,1366.0,2007.0
R27_N4P7_D5000_W10,recovered27_common.json,4.7,5000,10,2498,27,results/R27_N4P7_D5000_W10.txt,10,bottom,0.088,WCL,598.0,0.9,8,167,597.0,599.0
R27_N4P7_D5000_W10,recovered27_common.json,4.7,5000,10,2498,27,results/R27_N4P7_D5000_W10.txt,10,bottom,0.088,ABS,646.0,0.9,8,167,642.0,651.0
R27_N4P7_D5000_W10,recovered27_common.json,4.7,5000,10,2498,27,results/R27_N4P7_D5000_W10.txt,10,bottom,0.088,DIFF,1008.0,1.9,8,167,989.0,1012.0
R27_N4P7_D5000_W10,recovered27_common.json,4.7,5000,10,2498,27,results/R27_N4P7_D5000_W10.txt,10,bottom,0.088,Min-Max,478.0,1.7,8,167,466.0,480.0
R27_N4P7_D5000_W10,recovered27_common.json,4.7,5000,10,2498,27,results/R27_N4P7_D5000_W10.txt,10,random,0.452,WCL,901.0,51.9,8,169,,
R27_N4P7_D5000_W10,recovered27_common.json,4.7,5000,10,2498,27,results/R27_N4P7_D5000_W10.txt,10,random,0.452,ABS,810.0,26.5,8,169,,
R27_N4P7_D5000_W10,recovered27_common.json,4.7,5000,10,2498,27,results/R27_N4P7_D5000_W10.txt,10,random,0.452,DIFF,1070.0,8.2,8,169,,
R27_N4P7_D5000_W10,recovered27_common.json,4.7,5000,10,2498,27,results/R27_N4P7_D5000_W10.txt,10,random,0.452,Min-Max,747.0,59.0,8,169,,
R27_N4P7_D5000_W10,recovered27_common.json,4.7,5000,10,2498,27,results/R27_N4P7_D5000_W10.txt,11,top,0.727,WCL,2229.0,275.8,8,170,1777.0,2875.0
